"","date","vw_cum","ew_cum","vw_ret","ew_ret"
"224",2013-11-18,1.15191567347917,1.20751823446207,7.56509217807455e-05,-0.00120186133763944
"225",2013-11-19,1.15280092991207,1.20766762328353,0.000768508019534986,0.000123715582255324
"226",2013-11-20,1.14920886415526,1.20327366233636,-0.00311594626930434,-0.00363838597844479
"227",2013-11-21,1.15467373610685,1.21136297898262,0.0047553339710853,0.0067227571744215
"228",2013-11-22,1.14987755980467,1.20885042168892,-0.00415370693227091,-0.00207415724047588
"229",2013-11-25,1.14802605117501,1.20942669565811,-0.00161017893937632,0.000476712386290323
"230",2013-11-26,1.1492335714995,1.21291669007914,0.00105182310388252,0.00288566015084268
"231",2013-11-27,1.16252194691899,1.22741750763184,0.0115628152092353,0.0119553285656862
"232",2013-11-29,1.174817985936,1.24184299846176,0.0105770381794477,0.0117527171807723
"233",2013-12-02,1.16543596243036,1.23285887602634,-0.00798593792226354,-0.00723450745911647
"234",2013-12-03,1.14974531564999,1.2150535901157,-0.013463328133143,-0.0144422741782292
"235",2013-12-04,1.15044522174511,1.21633870320274,0.000608748812093829,0.0010576595941898
"236",2013-12-05,1.1495022999964,1.21475137183705,-0.000819614642128985,-0.00130500769359454
"237",2013-12-06,1.15843599328662,1.22392187723813,0.00777179244465054,0.00754928589808146
"238",2013-12-09,1.15477610420991,1.21962649854595,-0.00315933646564426,-0.00350952031503204
"239",2013-12-10,1.15774845590846,1.22373776062059,0.00257396363477791,0.00337091894898967
"240",2013-12-11,1.14321668265586,1.2080078656559,-0.0125517535164347,-0.0128539753130745
"241",2013-12-12,1.13563797826701,1.20081521052451,-0.0066292807862478,-0.00595414594215793
"242",2013-12-13,1.13796991739943,1.20441051145146,0.00205341770620548,0.00299405012148868
"243",2013-12-16,1.16193668376825,1.22805579720944,0.0210609841282956,0.019632247919757
"244",2013-12-17,1.15292889490613,1.21940309183049,-0.00775239218105028,-0.00704585687280324
"245",2013-12-18,1.17482405479965,1.24304589745708,0.0189909022058947,0.0193888352301186
"246",2013-12-19,1.17890224720651,1.24626343634887,0.00347132184619392,0.00258843128670394
"247",2013-12-20,1.18824076646761,1.25812096775237,0.00792136861494375,0.00951446624979724
"248",2013-12-23,1.19679956395869,1.26606899138669,0.00720291521096295,0.00631737633982765
"249",2013-12-24,1.19485521454643,1.26244334161965,-0.0016246240981499,-0.00286370631592991
"250",2013-12-26,1.20953094130586,1.27809601751046,0.0122824310265892,0.0123987155500631
"251",2013-12-27,1.1995914869166,1.26606453144065,-0.00821761068676796,-0.00941360109489398
"252",2013-12-30,1.19739047466649,1.26170494335419,-0.00183480149210746,-0.0034434169650881
"253",2013-12-31,1.20909001384874,1.27483965966368,0.00977086374894109,0.0104102915492881
